fico,dt_first_pi,flag_fthb,dt_matr,cd_msa,mi_pct,cnt_units,occpy_sts,cltv,dti,orig_upb,ltv,orig_int_rt,channel,ppmt_pnlty,amrtzn_type,st,prop_type,zipcode,id_loan,loan_purpose,orig_loan_term,cnt_borr,seller_name,servicer_name,flag_sc,id_loan_preharp,ind_afdl,ind_harp,cd_ppty_val_type,flag_int_only
812,202003,Y,205002,38860,000,1,P,50,25,120000,50,3.75,R,N,FRM,ME,CO,04100,F20Q10000153,P,360,02,Other sellers,Other servicers,,,9,,1,N
714,202003,Y,205002,14454,000,1,P,60,31,400000,60,3.75,R,N,FRM,MA,SF,02100,F20Q10000154,P,360,01,Other sellers,Other servicers,,,9,,2,N
777,202003,N,203502,39580,000,1,P,62,15,247000,62,3.5,R,N,FRM,NC,SF,27600,F20Q10000155,N,180,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
751,202003,N,205002,,000,1,P,44,25,87000,44,3.75,R,N,FRM,NY,SF,14800,F20Q10000156,C,360,02,Other sellers,Other servicers,,,9,,2,N
710,202003,N,204002,45820,000,1,I,54,44,78000,54,4.875,R,N,FRM,KS,SF,66600,F20Q10000157,C,240,01,Other sellers,Other servicers,,,9,,2,N
767,202003,N,203502,,000,1,S,77,26,450000,77,3.25,R,N,FRM,WI,SF,54500,F20Q10000158,N,180,01,Other sellers,Other servicers,,,9,,2,N
806,202003,N,203502,22220,000,2,I,70,41,113000,70,4.375,R,N,FRM,AR,SF,72700,F20Q10000159,C,180,01,Other sellers,Other servicers,,,9,,2,N
801,202005,N,205004,39100,000,1,P,79,28,400000,79,3.625,R,N,FRM,NY,SF,12500,F20Q10000160,P,360,01,Other sellers,Other servicers,,,9,,2,N
756,202003,N,203502,38860,000,1,P,80,24,266000,80,3.625,R,N,FRM,ME,SF,04000,F20Q10000161,C,180,02,Other sellers,Other servicers,,,9,,2,N
749,202003,Y,205002,31700,30,1,P,95,27,432000,95,4.125,R,N,FRM,NH,SF,03000,F20Q10000162,P,360,01,Other sellers,Other servicers,,,9,,2,N
749,202003,Y,205002,28740,25,1,P,97,42,170000,97,3.75,R,N,FRM,NY,SF,12400,F20Q10000163,P,360,02,Other sellers,Other servicers,,,H,,2,N
766,202003,N,203502,33460,000,1,P,73,48,214000,73,3.5,R,N,FRM,MN,CO,55300,F20Q10000164,C,180,01,Other sellers,Other servicers,,,9,,2,N
803,202003,N,205002,13820,000,1,I,80,28,94000,80,5.625,R,N,FRM,AL,SF,35200,F20Q10000165,P,360,01,Other sellers,Other servicers,,,9,,2,N
806,202003,Y,205002,28740,25,1,P,90,40,450000,90,3.75,R,N,FRM,NY,SF,12400,F20Q10000166,P,360,01,Other sellers,Other servicers,,,9,,2,N
625,202003,N,205002,47664,000,1,P,52,44,64000,52,4,R,N,FRM,MI,SF,48000,F20Q10000167,N,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
707,202003,Y,205001,,000,1,P,80,15,135000,80,3.75,R,N,FRM,OH,SF,45600,F20Q10000168,P,359,02,Other sellers,Other servicers,,,9,,2,N
766,202003,N,205002,,000,2,I,75,29,62000,75,5.125,R,N,FRM,NH,SF,03500,F20Q10000169,P,360,02,Other sellers,Other servicers,,,9,,2,N
780,202003,N,204002,,000,1,P,80,22,40000,80,4,R,N,FRM,KS,SF,67600,F20Q10000170,N,240,02,Other sellers,Other servicers,,,9,,2,N
705,202002,Y,205001,37900,000,1,P,80,33,164000,80,4,R,N,FRM,IL,SF,61500,F20Q10000171,P,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
804,202003,N,205002,47260,000,1,P,80,35,124000,80,4,R,N,FRM,VA,SF,23100,F20Q10000172,P,360,01,Other sellers,Other servicers,,,9,,2,N
782,202004,N,203503,41180,000,1,P,63,32,251000,63,3,R,N,FRM,MO,SF,63300,F20Q10000173,N,180,02,Other sellers,Other servicers,,,9,,2,N
793,202003,N,203502,30700,6,1,P,85,14,198000,85,3.5,B,N,FRM,NE,PU,68500,F20Q10000174,N,180,02,Other sellers,Other servicers,,,9,,2,N
777,202003,N,203502,,000,1,P,75,38,259000,75,3.375,R,N,FRM,MI,SF,48600,F20Q10000175,N,180,02,Other sellers,Other servicers,,,9,,2,N
793,202003,N,203502,,000,1,S,50,29,84000,50,2.875,R,N,FRM,MN,SF,56600,F20Q10000176,N,180,02,Other sellers,"PNC BANK, NA",,,9,,2,N
787,202004,Y,203003,28740,000,1,P,80,29,49000,80,3.25,R,N,FRM,NY,SF,12500,F20Q10000177,P,120,01,Other sellers,Other servicers,,,9,,2,N
784,202003,N,203502,30460,000,1,I,48,40,55000,48,4,R,N,FRM,KY,SF,40300,F20Q10000179,C,180,01,Other sellers,Other servicers,,,9,,2,N
763,202003,N,203502,22020,000,1,P,52,20,134000,52,2.875,R,N,FRM,ND,SF,58100,F20Q10000180,N,180,02,Other sellers,Other servicers,,,9,,2,N
796,202003,Y,205002,,30,1,P,95,46,43000,95,4,R,N,FRM,PA,SF,16800,F20Q10000181,P,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
696,202003,N,205002,,000,1,P,74,25,266000,74,3.75,R,N,FRM,ME,SF,04800,F20Q10000182,N,360,02,Other sellers,Other servicers,,,9,,2,N
786,202003,N,205002,,000,1,P,74,36,126000,74,4,R,N,FRM,OK,SF,74300,F20Q10000183,C,360,01,Other sellers,Other servicers,,,9,,2,N
790,202003,N,205002,38900,000,1,P,65,42,275000,65,3.875,R,N,FRM,OR,SF,97000,F20Q10000184,P,360,01,Other sellers,Other servicers,,,9,,1,N
770,202003,N,205002,15540,30,1,P,91,43,395000,91,3.75,R,N,FRM,VT,SF,05400,F20Q10000185,P,360,01,Other sellers,Other servicers,,,9,,2,N
690,202003,N,205002,,25,1,P,88,40,353000,88,4.125,R,N,FRM,OK,SF,74800,F20Q10000186,N,360,01,Other sellers,U.S. BANK N.A.,,,9,,2,N
728,202003,N,205002,25540,000,1,P,80,42,260000,80,4.063,R,N,FRM,CT,SF,06400,F20Q10000187,P,360,02,Other sellers,Other servicers,,,9,,2,N
812,202003,N,204002,14454,000,1,P,53,35,100000,53,3.625,R,N,FRM,MA,SF,02300,F20Q10000188,C,240,01,Other sellers,Other servicers,,,9,,2,N
740,202003,N,205002,,25,1,P,90,35,127000,90,3.75,R,N,FRM,IL,SF,61300,F20Q10000189,N,360,02,Other sellers,Other servicers,,,9,,2,N
809,202003,N,205002,37900,000,1,P,80,35,63000,80,3.875,R,N,FRM,IL,SF,61400,F20Q10000190,P,360,01,Other sellers,Other servicers,,,9,,2,N
809,202003,N,203502,,000,1,P,80,44,124000,80,2.875,R,N,FRM,ND,SF,58200,F20Q10000191,N,180,01,Other sellers,Other servicers,,,9,,2,N
765,202003,N,204002,38940,000,1,P,63,32,284000,63,3.625,R,N,FRM,FL,PU,34900,F20Q10000192,N,240,02,Other sellers,Other servicers,,,9,,2,N
695,202003,N,205002,36420,000,1,P,80,37,86000,80,4.5,R,N,FRM,OK,SF,74800,F20Q10000193,P,360,01,Other sellers,Other servicers,,,9,,2,N
731,202003,N,203502,45220,000,1,P,74,48,229000,74,3.125,R,N,FRM,FL,SF,32300,F20Q10000194,N,180,02,Other sellers,Other servicers,,,9,,2,N
801,202003,N,204002,39100,000,1,P,50,37,135000,50,3.625,R,N,FRM,NY,CO,12500,F20Q10000195,P,240,01,Other sellers,Other servicers,,,9,,2,N
767,202003,N,203502,,000,1,P,54,35,170000,54,3.125,R,N,FRM,ME,SF,04600,F20Q10000196,C,180,02,Other sellers,Other servicers,,,9,,2,N
704,202003,N,205002,,000,1,P,74,37,222000,74,3.625,R,N,FRM,KY,SF,40300,F20Q10000197,N,360,02,Other sellers,Other servicers,,,9,,1,N
669,202003,N,205002,41180,000,1,P,76,19,84000,76,3.75,R,N,FRM,IL,SF,62000,F20Q10000198,N,360,03,Other sellers,Other servicers,,,9,,2,N
669,202003,N,204002,46300,000,1,P,54,50,95000,54,4.625,R,N,FRM,ID,MH,83300,F20Q10000199,C,240,01,Other sellers,Other servicers,,,9,,2,N
803,202003,N,205002,,000,1,I,80,22,69000,80,5.625,R,N,FRM,AL,SF,35500,F20Q10000200,P,360,01,Other sellers,Other servicers,,,9,,2,N
775,202003,N,205002,13460,30,1,P,95,25,431000,95,3.875,R,N,FRM,OR,PU,97700,F20Q10000201,P,360,02,Other sellers,Other servicers,,,9,,2,N
636,202003,N,204002,25860,000,1,P,33,26,39000,33,4.75,R,N,FRM,NC,MH,28600,F20Q10000202,C,240,02,Other sellers,Other servicers,,,9,,2,N
812,202003,N,205002,30700,000,1,P,44,46,110000,44,4,B,N,FRM,NE,SF,68500,F20Q10000203,C,360,01,Other sellers,Other servicers,,,9,,2,N
803,202003,N,205002,13820,000,1,I,80,22,84000,80,5.625,R,N,FRM,AL,SF,35000,F20Q10000204,P,360,01,Other sellers,Other servicers,,,9,,2,N
643,202003,N,205002,23844,000,1,P,42,42,64000,42,4.5,R,N,FRM,IN,SF,46300,F20Q10000205,C,360,01,Other sellers,Other servicers,,,9,,2,N
744,202005,N,205004,,000,1,P,61,11,394000,61,3.625,R,N,FRM,CO,SF,81200,F20Q10000206,P,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,1,N
760,202003,N,205002,30460,000,1,P,77,35,150000,77,4.25,R,N,FRM,KY,SF,40500,F20Q10000207,C,360,02,Other sellers,Other servicers,,,9,,2,N
707,202003,N,203502,22020,000,1,P,80,39,241000,80,3.375,R,N,FRM,ND,SF,58100,F20Q10000208,C,180,02,Other sellers,Other servicers,,,9,,2,N
761,202003,N,205002,,000,1,P,80,21,208000,80,3.875,R,N,FRM,IN,SF,47600,F20Q10000209,P,360,02,Other sellers,Other servicers,,,9,,2,N
811,202003,Y,205002,39300,000,1,P,74,26,121000,74,3.75,R,N,FRM,RI,SF,02800,F20Q10000210,P,360,01,Other sellers,Other servicers,,,9,,2,N
806,202003,N,203502,29100,000,1,I,68,13,144000,68,3.625,R,N,FRM,WI,CO,54600,F20Q10000211,N,180,02,Other sellers,Other servicers,,,9,,2,N
798,202003,N,203502,22020,000,1,P,80,14,324000,80,3,R,N,FRM,ND,SF,58000,F20Q10000212,C,180,02,Other sellers,Other servicers,,,9,,2,N
713,202003,N,205002,24260,000,1,P,72,32,247000,72,4,R,N,FRM,NE,SF,68800,F20Q10000213,C,360,01,Other sellers,Other servicers,,,9,,2,N
793,202003,N,204002,,000,1,P,64,34,250000,64,3.5,R,N,FRM,OH,SF,45700,F20Q10000214,N,240,01,Other sellers,Other servicers,,,9,,2,N
781,202003,N,203002,24260,000,1,P,32,23,70000,30,3.75,R,N,FRM,NE,SF,68800,F20Q10000215,C,120,02,Other sellers,Other servicers,,,9,,2,N
778,202003,N,203002,48140,000,1,P,54,29,86000,54,3.375,R,N,FRM,WI,SF,54400,F20Q10000216,N,120,01,Other sellers,Other servicers,,,9,,2,N
759,202003,N,205002,16984,000,1,I,75,42,120000,75,4.5,R,N,FRM,IL,SF,60400,F20Q10000217,P,360,02,Other sellers,Other servicers,,,9,,2,N
744,202003,N,203502,,000,1,P,66,48,250000,66,3.25,R,N,FRM,KY,SF,40300,F20Q10000218,C,180,02,Other sellers,Other servicers,,,9,,2,N
803,202003,N,205002,26620,000,1,I,80,28,88000,80,5.625,R,N,FRM,AL,SF,35800,F20Q10000219,P,360,01,Other sellers,Other servicers,,,9,,2,N
799,202003,N,205002,,000,1,P,78,17,235000,78,3.875,R,N,FRM,NH,SF,03200,F20Q10000220,P,360,02,Other sellers,Other servicers,,,9,,1,N
798,202003,N,203502,33460,000,1,P,21,25,60000,21,3.5,R,N,FRM,WI,PU,54000,F20Q10000221,P,180,02,Other sellers,Other servicers,,,9,,1,N
722,202003,N,203502,14740,000,1,P,57,47,155000,57,3.25,R,N,FRM,WA,SF,98300,F20Q10000222,C,180,01,Other sellers,"PNC BANK, NA",,,9,,2,N
770,202003,N,203502,16740,000,1,P,34,26,120000,34,3.25,R,N,FRM,NC,PU,28000,F20Q10000223,N,180,01,Other sellers,Other servicers,,,9,,2,N
804,202003,N,205002,40060,25,1,P,88,37,197000,88,3.75,R,N,FRM,VA,SF,23200,F20Q10000224,N,360,01,Other sellers,Other servicers,,,9,,2,N
758,202003,N,205002,41180,000,1,P,78,25,213000,78,3.75,R,N,FRM,MO,SF,63100,F20Q10000225,N,360,02,Other sellers,Other servicers,,,9,,2,N
791,202003,N,205002,38900,000,1,P,68,40,186000,68,4,R,N,FRM,OR,CO,97000,F20Q10000226,C,360,01,Other sellers,Other servicers,,,9,,2,N
785,202003,N,205002,43900,000,1,P,75,40,295000,75,3.75,R,N,FRM,SC,PU,29300,F20Q10000227,N,360,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
800,202003,N,205002,,000,1,P,50,33,300000,50,3.5,R,N,FRM,CO,SF,81200,F20Q10000228,C,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
786,202002,N,205001,16984,000,1,P,74,20,305000,51,3.75,R,N,FRM,IL,PU,60600,F20Q10000229,P,360,02,Other sellers,Other servicers,,,9,,2,N
777,202004,N,204003,30700,000,1,P,49,25,123000,49,3.75,B,N,FRM,NE,PU,68500,F20Q10000230,C,240,02,Other sellers,Other servicers,,,9,,2,N
629,202003,N,203502,37900,000,1,P,80,15,36000,80,4.25,R,N,FRM,IL,SF,61300,F20Q10000231,C,180,01,Other sellers,Other servicers,,,9,,2,N
761,202003,N,205002,,000,1,P,65,37,180000,65,3.625,R,N,FRM,ND,SF,58700,F20Q10000232,C,360,01,Other sellers,Other servicers,,,9,,2,N
780,202003,N,205002,,000,1,P,80,28,230000,80,4,R,N,FRM,MT,SF,59900,F20Q10000233,C,360,02,Other sellers,Other servicers,,,9,,2,N
817,202003,N,205002,,30,1,P,92,45,156000,92,3.75,R,N,FRM,OK,SF,74000,F20Q10000234,N,360,01,Other sellers,Other servicers,,,9,,2,N
789,202003,N,204002,47664,000,1,P,63,21,380000,63,3.625,R,N,FRM,MI,CO,48300,F20Q10000235,N,240,01,Other sellers,Other servicers,,,9,,2,N
814,202003,N,205002,19780,000,1,P,80,43,182000,80,3.625,R,N,FRM,IA,SF,50200,F20Q10000236,N,360,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,1,N
798,202003,N,204002,41740,000,1,P,55,33,390000,55,3.5,R,N,FRM,CA,SF,92100,F20Q10000237,C,240,01,Other sellers,Other servicers,,,9,,2,N
671,202003,Y,203502,,25,1,P,95,20,18000,95,3.375,R,N,FRM,OH,SF,43900,F20Q10000238,P,180,01,Other sellers,Other servicers,,,9,,2,N
771,202003,N,203502,,000,1,P,50,25,163000,50,3.125,R,N,FRM,NH,SF,03800,F20Q10000239,N,180,02,Other sellers,"PNC BANK, NA",,,9,,2,N
733,202003,N,205002,45220,000,1,P,78,26,108000,78,3.75,R,N,FRM,FL,SF,32300,F20Q10000240,N,360,01,Other sellers,Other servicers,,,9,,2,N
802,202003,N,203502,,000,1,P,58,35,73000,58,3.625,R,N,FRM,IN,SF,47300,F20Q10000241,C,180,01,Other sellers,Other servicers,,,9,,2,N
757,202003,N,205002,,000,1,S,70,22,484000,59,3.75,R,N,FRM,MT,PU,59700,F20Q10000242,P,360,02,Other sellers,Other servicers,,,9,,2,N
802,202003,N,205002,21300,30,1,P,95,40,180000,95,3.875,R,N,FRM,NY,SF,14800,F20Q10000243,P,360,02,Other sellers,Other servicers,,,9,,2,N
776,202003,N,205002,34980,000,1,P,53,30,143000,53,3.875,R,N,FRM,TN,PU,37100,F20Q10000244,C,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
714,202003,N,203502,17460,000,2,P,57,42,155000,57,3.5,R,N,FRM,OH,SF,44100,F20Q10000245,N,180,01,Other sellers,Other servicers,,,9,,2,N
827,202003,N,204002,41180,000,1,P,69,41,295000,69,3.625,R,N,FRM,MO,PU,63300,F20Q10000246,N,240,01,Other sellers,Other servicers,,,9,,2,N
773,202003,N,205002,33460,000,1,P,80,39,335000,80,3.75,R,N,FRM,MN,SF,56000,F20Q10000247,P,360,02,Other sellers,Other servicers,,,9,,2,N
803,202004,N,205003,26620,000,1,I,80,34,75000,80,5.625,R,N,FRM,AL,SF,35800,F20Q10000248,P,360,01,Other sellers,Other servicers,,,9,,2,N
803,202004,N,205003,13820,000,1,I,80,35,68000,80,5.625,R,N,FRM,AL,SF,35000,F20Q10000249,P,360,01,Other sellers,Other servicers,,,9,,2,N
719,202003,N,205002,,30,1,P,94,45,208000,94,4.25,R,N,FRM,OK,SF,74800,F20Q10000250,N,360,02,Other sellers,Other servicers,,,9,,2,N
735,202004,N,205003,,25,1,P,88,41,285000,88,3.75,R,N,FRM,OK,SF,74800,F20Q10000251,N,360,02,Other sellers,U.S. BANK N.A.,,,9,,2,N
772,202003,N,204002,39300,000,1,P,61,28,142000,61,3.5,R,N,FRM,RI,SF,02800,F20Q10000252,C,240,02,Other sellers,Other servicers,,,9,,2,N
703,202003,Y,205002,17860,30,1,P,95,42,199000,95,3.75,R,N,FRM,MO,PU,65200,F20Q10000253,P,360,01,Other sellers,U.S. BANK N.A.,,,9,,2,N
718,202004,N,203503,,000,1,P,77,27,326000,77,3.5,R,N,FRM,KY,SF,41400,F20Q10000254,C,180,02,Other sellers,U.S. BANK N.A.,,,9,,2,N
807,202003,N,205002,48140,000,1,S,80,23,160000,80,3.75,R,N,FRM,WI,SF,54400,F20Q10000255,P,360,02,Other sellers,Other servicers,,,9,,2,N
718,202003,N,204002,43300,000,1,P,56,46,420000,56,3.375,R,N,FRM,TX,SF,75400,F20Q10000256,C,240,01,Other sellers,Other servicers,,,9,,2,N
749,202003,N,205002,,000,1,I,80,37,62000,80,5,R,N,FRM,KS,SF,67600,F20Q10000257,P,360,02,Other sellers,Other servicers,,,9,,2,N
758,202003,Y,205002,46300,12,1,P,85,18,278000,85,3.75,R,N,FRM,ID,SF,83300,F20Q10000258,P,360,01,Other sellers,Other servicers,,,9,,2,N
811,202003,N,203502,48300,000,1,P,23,39,116000,23,3.5,R,N,FRM,WA,SF,98800,F20Q10000259,N,180,01,Other sellers,Other servicers,,,9,,2,N
751,202003,N,205002,,000,1,P,80,38,322000,80,4.375,R,N,FRM,WA,SF,98600,F20Q10000260,C,360,02,Other sellers,Other servicers,,,9,,2,N
714,202003,N,203502,47260,000,1,P,67,27,124000,67,3.375,R,N,FRM,VA,SF,23100,F20Q10000261,N,180,01,Other sellers,Other servicers,,,9,,2,N
761,202003,N,203502,45104,000,1,I,75,35,203000,75,4.125,R,N,FRM,WA,SF,98400,F20Q10000263,C,180,02,Other sellers,U.S. BANK N.A.,,,9,,2,N
782,202003,N,205002,,30,1,P,95,26,457000,95,3.75,R,N,FRM,VT,SF,05600,F20Q10000264,N,360,02,Other sellers,Other servicers,,,9,,2,N
797,202003,N,204002,24260,000,1,P,48,49,145000,48,3.5,R,N,FRM,NE,SF,68800,F20Q10000265,N,240,01,Other sellers,Other servicers,,,9,,2,N
768,202003,N,205002,12060,000,1,P,68,39,338000,68,3.75,R,N,FRM,GA,SF,30000,F20Q10000266,N,360,02,Other sellers,Other servicers,,,9,,2,N
618,202003,N,205002,,000,1,P,55,38,103000,55,4,R,N,FRM,OH,SF,45100,F20Q10000267,N,360,02,Other sellers,Other servicers,,,9,,2,N
717,202003,N,205002,22020,000,1,P,63,23,138000,63,3.625,R,N,FRM,ND,SF,58100,F20Q10000268,N,360,02,Other sellers,Other servicers,,,9,,2,N
763,202003,N,203502,,000,1,P,55,25,65000,55,3.25,R,N,FRM,IN,SF,47500,F20Q10000269,C,180,02,Other sellers,Other servicers,,,9,,2,N
799,202003,N,203502,13900,000,1,P,50,23,226000,50,2.875,R,N,FRM,ND,SF,58500,F20Q10000270,C,180,02,Other sellers,Other servicers,,,9,,2,N
772,202003,N,203502,22020,000,1,P,80,32,268000,80,3,R,N,FRM,MN,SF,56500,F20Q10000272,C,180,02,Other sellers,Other servicers,,,9,,2,N
765,202003,N,203502,,000,1,P,32,44,230000,32,3,R,N,FRM,AK,SF,99800,F20Q10000273,N,180,02,Other sellers,Other servicers,,,9,,2,N
755,202003,N,203502,49660,000,1,P,59,22,295000,59,3.125,R,N,FRM,OH,SF,44500,F20Q10000274,N,180,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,1,N
755,202003,N,205002,,000,1,P,79,33,248000,79,3.5,R,N,FRM,WI,SF,53500,F20Q10000275,N,360,02,Other sellers,Other servicers,,,9,,2,N
778,202003,N,205002,,000,1,P,68,31,338000,68,3.75,R,N,FRM,OH,SF,44800,F20Q10000276,N,360,01,Other sellers,Other servicers,,,9,,2,N
784,202002,N,205001,19430,000,1,P,80,43,422000,80,3.625,R,N,FRM,OH,SF,45300,F20Q10000277,P,360,01,Other sellers,Other servicers,,,9,,2,N
817,202003,N,205002,15380,000,1,P,53,15,82000,53,3.875,R,N,FRM,NY,SF,14100,F20Q10000278,N,360,02,Other sellers,Other servicers,,,9,,2,N
669,202003,N,204002,,000,1,P,77,41,69000,77,4.375,R,N,FRM,KY,MH,40300,F20Q10000279,N,240,01,Other sellers,Other servicers,,,9,,2,N
749,202003,N,205002,31740,000,1,P,44,32,94000,44,3.75,R,N,FRM,KS,SF,66500,F20Q10000280,C,360,02,Other sellers,"PNC BANK, NA",,,9,,2,N
818,202003,N,203502,,000,1,P,39,11,100000,39,3.375,R,N,FRM,IL,SF,62500,F20Q10000281,C,180,01,Other sellers,Other servicers,,,9,,2,N
795,202003,N,203502,,000,1,P,34,45,152000,34,2.875,R,N,FRM,ND,SF,58600,F20Q10000282,C,180,02,Other sellers,Other servicers,,,9,,2,N
742,202003,N,203502,,000,1,P,41,26,155000,41,3.125,R,N,FRM,KY,SF,40300,F20Q10000283,C,180,02,Other sellers,Other servicers,,,9,,2,N
679,202003,N,205002,,25,1,P,89,35,146000,89,4,R,N,FRM,IL,SF,62800,F20Q10000284,N,360,02,Other sellers,Other servicers,,,9,,2,N
690,202003,N,205002,,000,1,P,58,43,150000,58,4,R,N,FRM,ME,SF,04800,F20Q10000285,C,360,01,Other sellers,Other servicers,,,9,,2,N
816,202003,N,204002,24260,000,1,P,79,30,86000,79,3.75,R,N,FRM,NE,SF,68800,F20Q10000286,N,240,02,Other sellers,Other servicers,,,9,,1,N
770,202003,N,203502,38900,000,1,P,53,21,209000,53,3.25,R,N,FRM,OR,SF,97000,F20Q10000287,N,180,02,Other sellers,Other servicers,,,9,,1,N
779,202003,N,205002,48300,000,1,P,73,17,449000,70,4,R,N,FRM,WA,SF,98800,F20Q10000288,N,360,02,Other sellers,Other servicers,,,9,,2,N
791,202004,N,204003,30700,000,1,P,80,18,448000,80,3.625,B,N,FRM,NE,PU,68500,F20Q10000289,N,240,02,Other sellers,Other servicers,,,9,,1,N
787,202004,N,203003,,25,1,P,95,17,71000,95,3,R,N,FRM,KS,SF,67800,F20Q10000290,P,120,02,Other sellers,Other servicers,,,9,,2,N
753,202003,N,204002,48140,000,1,P,80,31,93000,80,3.875,R,N,FRM,WI,SF,54400,F20Q10000291,C,240,01,Other sellers,"PNC BANK, NA",,,9,,2,N
745,202003,N,205002,10900,000,1,P,79,31,276000,79,3.5,R,N,FRM,PA,SF,18000,F20Q10000292,C,360,02,Other sellers,Other servicers,,,9,,2,N
809,202003,Y,205002,38900,000,1,P,28,32,75000,28,3.625,R,N,FRM,OR,CO,97100,F20Q10000293,P,360,01,Other sellers,Other servicers,,,9,,1,N
727,202004,N,203503,39100,000,1,P,24,31,185000,24,3.375,R,N,FRM,NY,SF,10900,F20Q10000294,C,180,02,Other sellers,Other servicers,,,9,,2,N
793,202003,N,203502,24220,000,1,P,80,18,45000,80,3.125,R,N,FRM,MN,SF,56500,F20Q10000295,P,180,01,Other sellers,Other servicers,,,9,,2,N
725,202003,N,205002,38900,000,1,P,54,33,347000,54,3.75,R,N,FRM,OR,SF,97200,F20Q10000296,C,360,02,Other sellers,Other servicers,,,9,,2,N
769,202003,N,204002,28140,000,1,P,66,24,211000,66,3.5,R,N,FRM,KS,PU,66200,F20Q10000297,N,240,02,Other sellers,Other servicers,,,9,,2,N
743,202003,N,205002,38900,000,1,P,75,34,264000,75,3.75,R,N,FRM,OR,PU,97000,F20Q10000298,N,360,02,Other sellers,Other servicers,,,9,,2,N
688,202003,N,205002,23844,000,1,P,74,25,205000,74,3.875,R,N,FRM,IN,SF,46300,F20Q10000299,N,360,01,Other sellers,Other servicers,,,9,,2,N
763,202003,N,205002,38900,000,1,P,29,41,134000,29,3.75,R,N,FRM,OR,SF,97000,F20Q10000300,C,360,02,Other sellers,Other servicers,,,9,,2,N
669,202004,N,205003,,000,1,P,80,38,480000,80,4.25,R,N,FRM,CO,SF,81200,F20Q10000301,C,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
788,202004,N,205003,28740,000,1,P,76,50,140000,76,3.875,R,N,FRM,NY,SF,12400,F20Q10000302,C,360,01,Other sellers,Other servicers,,,9,,2,N
763,202003,Y,205002,24220,30,1,P,92,37,265000,92,3.625,R,N,FRM,ND,SF,58200,F20Q10000303,P,360,02,Other sellers,Other servicers,,,9,,2,N
736,202003,N,205002,,000,1,P,63,31,376000,63,3.625,R,N,FRM,MI,SF,49900,F20Q10000304,N,360,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
708,202003,N,205002,,25,1,P,90,45,63000,90,4.375,R,N,FRM,KY,SF,42100,F20Q10000305,P,360,01,Other sellers,Other servicers,,,9,,2,N
760,202003,N,203502,24260,000,1,P,69,44,144000,69,3.375,R,N,FRM,NE,SF,68800,F20Q10000306,C,180,02,Other sellers,Other servicers,,,9,,2,N
685,202003,N,204002,,000,1,P,73,27,93000,73,4.375,R,N,FRM,OK,SF,74800,F20Q10000307,N,240,02,Other sellers,Other servicers,,,9,,2,N
781,202004,N,205003,,000,1,P,77,32,296000,77,3.625,R,N,FRM,VA,PU,24600,F20Q10000308,N,360,02,Other sellers,Other servicers,,,9,,2,N
793,202003,N,205002,,000,1,P,80,34,206000,80,3.75,R,N,FRM,KS,SF,67800,F20Q10000309,P,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
681,202003,N,205002,,000,1,P,56,44,189000,56,3.75,R,N,FRM,NY,SF,14800,F20Q10000310,N,360,02,Other sellers,Other servicers,,,9,,2,N
762,202003,N,204002,,000,1,P,79,50,400000,79,3.75,R,N,FRM,KY,PU,40600,F20Q10000311,C,240,02,Other sellers,Other servicers,,,9,,2,N
724,202003,N,203502,12700,000,1,P,62,30,240000,62,3.25,R,N,FRM,MA,SF,02600,F20Q10000312,C,180,02,Other sellers,Other servicers,,,9,,2,N
764,202003,N,205002,21300,000,1,P,80,40,112000,80,3.75,R,N,FRM,NY,SF,14900,F20Q10000313,C,360,01,Other sellers,Other servicers,,,9,,2,N
776,202003,Y,205002,,30,1,P,95,33,176000,95,3.625,R,N,FRM,ND,SF,58600,F20Q10000314,P,360,01,Other sellers,Other servicers,,,9,,2,N
775,202003,N,205002,39300,000,2,P,79,48,284000,79,3.875,R,N,FRM,RI,SF,02900,F20Q10000315,P,360,01,Other sellers,Other servicers,,,9,,2,N
749,202003,N,203002,39300,000,1,P,68,39,160000,68,3.25,R,N,FRM,RI,SF,02800,F20Q10000316,C,120,01,Other sellers,Other servicers,,,9,,2,N
809,202003,N,205002,,000,1,S,80,30,256000,80,3.625,R,N,FRM,CO,CO,81200,F20Q10000317,P,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
761,202003,N,205002,19500,000,1,P,80,12,94000,80,3.75,R,N,FRM,IL,SF,62500,F20Q10000318,N,360,02,Other sellers,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
